deviceIORate,cpu,memory,conns,arrivalRate,ioLoad,cpuLoad,responseTime
50mb,4,700m,100,17,100,350,623364.2
50mb,4,700m,100,17,100,400,577460.2
50mb,4,700m,100,17,100,450,345813.3
50mb,4,700m,100,17,100,500,524615.0
50mb,4,700m,100,17,120,350,840855.7
50mb,4,700m,100,17,120,400,531773.4
50mb,4,700m,100,17,120,450,683369.9
50mb,4,700m,100,17,120,500,640909.7
50mb,4,700m,100,17,140,350,650244.3
50mb,4,700m,100,17,140,400,457430.6
50mb,4,700m,100,17,140,450,858611.4
50mb,4,700m,100,17,140,500,580863.7
50mb,4,700m,100,17,160,350,595114.4
50mb,4,700m,100,17,160,400,544433.9
50mb,4,700m,100,17,160,450,606013.3
50mb,4,700m,100,17,160,500,946633.7
50mb,4,700m,100,17,180,350,1197306.7
50mb,4,700m,100,17,180,400,1078728.3
50mb,4,700m,100,17,180,450,830757.3
50mb,4,700m,100,17,180,500,1734385.3
50mb,4,700m,100,17,200,350,1272233.1
50mb,4,700m,100,17,200,400,1585956.4
50mb,4,700m,100,17,200,450,843012.9
50mb,4,700m,100,17,200,500,825456.2
50mb,4,700m,100,18,0,350,15.2
50mb,4,700m,100,18,0,400,15.1
50mb,4,700m,100,18,0,450,15.0
50mb,4,700m,100,18,0,500,15.1
50mb,4,700m,100,18,20,350,4307.3
50mb,4,700m,100,18,20,400,9276.9
50mb,4,700m,100,18,20,450,3802.3
50mb,4,700m,100,18,20,500,5094.3
50mb,4,700m,100,18,40,350,25663.8
50mb,4,700m,100,18,40,400,39659.4
50mb,4,700m,100,18,40,450,23184.6
50mb,4,700m,100,18,40,500,56590.4
50mb,4,700m,100,18,60,350,246420.6
50mb,4,700m,100,18,60,400,167657.8
50mb,4,700m,100,18,60,450,62944.3
50mb,4,700m,100,18,60,500,237121.1
50mb,4,700m,100,18,80,350,288901.5
50mb,4,700m,100,18,80,400,90313.5
50mb,4,700m,100,18,80,450,119228.6
50mb,4,700m,100,18,80,500,207750.8
50mb,4,700m,100,18,100,350,316499.3
50mb,4,700m,100,18,100,400,349985.9
50mb,4,700m,100,18,100,450,444231.9
50mb,4,700m,100,18,100,500,518741.1
50mb,4,700m,100,18,120,350,659856.5
50mb,4,700m,100,18,120,400,523090.2
50mb,4,700m,100,18,120,450,422405.4
50mb,4,700m,100,18,120,500,623729.2
50mb,4,700m,100,18,140,350,513466.7
50mb,4,700m,100,18,140,400,835190.5
50mb,4,700m,100,18,140,450,943824.5
50mb,4,700m,100,18,140,500,817874.6
50mb,4,700m,100,18,160,350,760815.8
50mb,4,700m,100,18,160,400,716588.7
50mb,4,700m,100,18,160,450,802728.4
50mb,4,700m,100,18,160,500,557850.2
50mb,4,700m,100,18,180,350,855895.5
50mb,4,700m,100,18,180,400,689786.0
50mb,4,700m,100,18,180,450,1113765.4
50mb,4,700m,100,18,180,500,1118811.2
50mb,4,700m,100,18,200,350,957881.4
50mb,4,700m,100,18,200,400,1191928.9
50mb,4,700m,100,18,200,450,1220022.4
50mb,4,700m,100,18,200,500,972070.7
50mb,4,700m,100,19,0,350,18.9
50mb,4,700m,100,19,0,400,15.0
50mb,4,700m,100,19,0,450,14.9
50mb,4,700m,100,19,0,500,14.6
50mb,4,700m,100,19,20,350,5927.7
50mb,4,700m,100,19,20,400,5153.1
50mb,4,700m,100,19,20,450,8066.6
50mb,4,700m,100,19,20,500,4408.5
50mb,4,700m,100,19,40,350,24128.5
50mb,4,700m,100,19,40,400,96031.2
50mb,4,700m,100,19,40,450,56510.9
50mb,4,700m,100,19,40,500,23749.1
50mb,4,700m,100,19,60,350,188938.6
50mb,4,700m,100,19,60,400,246552.9
50mb,4,700m,100,19,60,450,205530.7
50mb,4,700m,100,19,60,500,290373.0
50mb,4,700m,100,19,80,350,283462.0
50mb,4,700m,100,19,80,400,325599.9
50mb,4,700m,100,19,80,450,412126.9
50mb,4,700m,100,19,80,500,303586.4
50mb,4,700m,100,19,100,350,294619.4
50mb,4,700m,100,19,100,400,570645.2
50mb,4,700m,100,19,100,450,563078.7
50mb,4,700m,100,19,100,500,551795.2
50mb,4,700m,100,19,120,350,478115.6
50mb,4,700m,100,19,120,400,959615.3
50mb,4,700m,100,19,120,450,486288.0
50mb,4,700m,100,19,120,500,520100.4
50mb,4,700m,100,19,140,350,625653.1
50mb,4,700m,100,19,140,400,550816.3
50mb,4,700m,100,19,140,450,585001.8
50mb,4,700m,100,19,140,500,632033.0
50mb,4,700m,100,19,160,350,979210.8
50mb,4,700m,100,19,160,400,837454.0
50mb,4,700m,100,19,160,450,1139189.6
50mb,4,700m,100,19,160,500,830582.4
50mb,4,700m,100,19,180,350,1255996.3
50mb,4,700m,100,19,180,400,805817.1
50mb,4,700m,100,19,180,450,732918.4
50mb,4,700m,100,19,180,500,748754.8
50mb,4,700m,100,19,200,350,927394.1
50mb,4,700m,100,19,200,400,1332056.3
50mb,4,700m,100,19,200,450,928605.6
50mb,4,700m,100,19,200,500,883973.5
50mb,4,700m,100,20,0,350,14.5
50mb,4,700m,100,20,0,400,15.2
50mb,4,700m,100,20,0,450,14.9
50mb,4,700m,100,20,0,500,14.7
50mb,4,700m,100,20,20,350,5118.3
50mb,4,700m,100,20,20,400,4780.9
50mb,4,700m,100,20,20,450,8509.6
50mb,4,700m,100,20,20,500,4713.6
50mb,4,700m,100,20,40,350,12998.0
50mb,4,700m,100,20,40,400,32987.7
50mb,4,700m,100,20,40,450,25598.9
50mb,4,700m,100,20,40,500,44985.9
50mb,4,700m,100,20,60,350,115801.2
50mb,4,700m,100,20,60,400,113531.5
50mb,4,700m,100,20,60,450,199865.4
50mb,4,700m,100,20,60,500,276704.0
50mb,4,700m,100,20,80,350,278541.2
50mb,4,700m,100,20,80,400,230253.5
50mb,4,700m,100,20,80,450,213502.9
50mb,4,700m,100,20,80,500,222925.9
50mb,4,700m,100,20,100,350,313743.5
50mb,4,700m,100,20,100,400,320276.0
50mb,4,700m,100,20,100,450,373634.6
50mb,4,700m,100,20,100,500,333368.6
50mb,4,700m,100,20,120,350,414415.5
50mb,4,700m,100,20,120,400,399336.2
50mb,4,700m,100,20,120,450,413722.4
50mb,4,700m,100,20,120,500,408336.7
50mb,4,700m,100,20,140,350,639693.0
50mb,4,700m,100,20,140,400,450032.5
50mb,4,700m,100,20,140,450,737526.3
50mb,4,700m,100,20,140,500,826737.1
50mb,4,700m,100,20,160,350,982024.9
50mb,4,700m,100,20,160,400,932717.6
50mb,4,700m,100,20,160,450,555990.3
50mb,4,700m,100,20,160,500,1109258.4
50mb,4,700m,100,20,180,350,1110800.1
50mb,4,700m,100,20,180,400,1153035.6
50mb,4,700m,100,20,180,450,768237.2
50mb,4,700m,100,20,180,500,1124147.9
50mb,4,700m,100,20,200,350,1204877.2
50mb,4,700m,100,20,200,400,1255714.7
50mb,4,700m,100,20,200,450,922245.3
50mb,4,700m,100,20,200,500,1233896.6
50mb,4,800m,25,1,0,350,15.5
50mb,4,800m,25,1,0,400,15.8
50mb,4,800m,25,1,0,450,15.7
50mb,4,800m,25,1,0,500,16.1
50mb,4,800m,25,1,20,350,24.9
50mb,4,800m,25,1,20,400,25.0
50mb,4,800m,25,1,20,450,24.5
50mb,4,800m,25,1,20,500,24.3
50mb,4,800m,25,1,40,350,776.1
50mb,4,800m,25,1,40,400,71.9
50mb,4,800m,25,1,40,450,48.2
50mb,4,800m,25,1,40,500,47.2
50mb,4,800m,25,1,60,350,833.0
50mb,4,800m,25,1,60,400,170.9
50mb,4,800m,25,1,60,450,160.6
50mb,4,800m,25,1,60,500,76.0
50mb,4,800m,25,1,80,350,88.3
50mb,4,800m,25,1,80,400,488.4
50mb,4,800m,25,1,80,450,139.4
50mb,4,800m,25,1,80,500,269.6
50mb,4,800m,25,1,100,350,278.9
50mb,4,800m,25,1,100,400,601.8
50mb,4,800m,25,1,100,450,256.8
50mb,4,800m,25,1,100,500,144.7
50mb,4,800m,25,1,120,350,1255.9
50mb,4,800m,25,1,120,400,1130.9
50mb,4,800m,25,1,120,450,1283.7
50mb,4,800m,25,1,120,500,607.4
50mb,4,800m,25,1,140,350,3949.9
50mb,4,800m,25,1,140,400,3462.2
50mb,4,800m,25,1,140,450,2425.9
50mb,4,800m,25,1,140,500,5340.4
50mb,4,800m,25,1,160,350,5905.7
50mb,4,800m,25,1,160,400,11424.8
50mb,4,800m,25,1,160,450,7703.3
50mb,4,800m,25,1,160,500,7488.6
50mb,4,800m,25,1,180,350,11309.4
50mb,4,800m,25,1,180,400,11952.2
50mb,4,800m,25,1,180,450,11293.4
50mb,4,800m,25,1,180,500,14431.3
50mb,4,800m,25,1,200,350,14702.4
50mb,4,800m,25,1,200,400,14220.5
50mb,4,800m,25,1,200,450,16956.9
50mb,4,800m,25,1,200,500,15894.8
50mb,4,800m,25,2,0,350,16.3
50mb,4,800m,25,2,0,400,16.5
50mb,4,800m,25,2,0,450,16.0
50mb,4,800m,25,2,0,500,15.4
50mb,4,800m,25,2,20,350,23.9
50mb,4,800m,25,2,20,400,24.9
50mb,4,800m,25,2,20,450,24.2
50mb,4,800m,25,2,20,500,23.8
50mb,4,800m,25,2,40,350,97.8
50mb,4,800m,25,2,40,400,86.3
50mb,4,800m,25,2,40,450,50.7
50mb,4,800m,25,2,40,500,72.0
50mb,4,800m,25,2,60,350,598.3
50mb,4,800m,25,2,60,400,564.5
50mb,4,800m,25,2,60,450,592.9
50mb,4,800m,25,2,60,500,62.9
50mb,4,800m,25,2,80,350,1818.2
50mb,4,800m,25,2,80,400,920.6
50mb,4,800m,25,2,80,450,1902.6
50mb,4,800m,25,2,80,500,4162.2
50mb,4,800m,25,2,100,350,4399.2
50mb,4,800m,25,2,100,400,4106.5
50mb,4,800m,25,2,100,450,5150.1
50mb,4,800m,25,2,100,500,5215.1
50mb,4,800m,25,2,120,350,6714.9
50mb,4,800m,25,2,120,400,9309.5
50mb,4,800m,25,2,120,450,6909.6
50mb,4,800m,25,2,120,500,8914.9
50mb,4,800m,25,2,140,350,9871.4
50mb,4,800m,25,2,140,400,9233.2
50mb,4,800m,25,2,140,450,10284.0
50mb,4,800m,25,2,140,500,11314.4
50mb,4,800m,25,2,160,350,15720.7
50mb,4,800m,25,2,160,400,16861.9
50mb,4,800m,25,2,160,450,14093.1
50mb,4,800m,25,2,160,500,15350.3
50mb,4,800m,25,2,180,350,19684.2
50mb,4,800m,25,2,180,400,19421.0
50mb,4,800m,25,2,180,450,20612.7
50mb,4,800m,25,2,180,500,21794.5
50mb,4,800m,25,2,200,350,23765.4
50mb,4,800m,25,2,200,400,23868.5
50mb,4,800m,25,2,200,450,25303.6
50mb,4,800m,25,2,200,500,24674.7
50mb,4,800m,25,3,0,350,16.3
50mb,4,800m,25,3,0,400,15.4
50mb,4,800m,25,3,0,450,15.2
50mb,4,800m,25,3,0,500,15.3
50mb,4,800m,25,3,20,350,23.3
50mb,4,800m,25,3,20,400,22.7
50mb,4,800m,25,3,20,450,24.8
50mb,4,800m,25,3,20,500,23.3
50mb,4,800m,25,3,40,350,95.3
50mb,4,800m,25,3,40,400,163.6
50mb,4,800m,25,3,40,450,96.9
50mb,4,800m,25,3,40,500,269.5
50mb,4,800m,25,3,60,350,1545.7
50mb,4,800m,25,3,60,400,2129.2
50mb,4,800m,25,3,60,450,1833.8
50mb,4,800m,25,3,60,500,1584.6
50mb,4,800m,25,3,80,350,3929.5
50mb,4,800m,25,3,80,400,5646.2
50mb,4,800m,25,3,80,450,5115.5
50mb,4,800m,25,3,80,500,5021.3
50mb,4,800m,25,3,100,350,12309.9
50mb,4,800m,25,3,100,400,8541.9
50mb,4,800m,25,3,100,450,8011.5
50mb,4,800m,25,3,100,500,7790.9
50mb,4,800m,25,3,120,350,13007.4
50mb,4,800m,25,3,120,400,14489.8
50mb,4,800m,25,3,120,450,12412.5
50mb,4,800m,25,3,120,500,11758.2
50mb,4,800m,25,3,140,350,18541.3
50mb,4,800m,25,3,140,400,17152.1
50mb,4,800m,25,3,140,450,17818.6
50mb,4,800m,25,3,140,500,15354.2
50mb,4,800m,25,3,160,350,18349.1
50mb,4,800m,25,3,160,400,18965.6
50mb,4,800m,25,3,160,450,16600.1
50mb,4,800m,25,3,160,500,17581.3
50mb,4,800m,25,3,180,350,20184.4
50mb,4,800m,25,3,180,400,25944.8
50mb,4,800m,25,3,180,450,24497.5
50mb,4,800m,25,3,180,500,18334.0
50mb,4,800m,25,3,200,350,24974.3
50mb,4,800m,25,3,200,400,26199.3
50mb,4,800m,25,3,200,450,21819.2
50mb,4,800m,25,3,200,500,24322.9
50mb,4,800m,25,4,0,350,17.4
50mb,4,800m,25,4,0,400,14.9
50mb,4,800m,25,4,0,450,16.3
50mb,4,800m,25,4,0,500,15.0
50mb,4,800m,25,4,20,350,22.2
50mb,4,800m,25,4,20,400,23.5
50mb,4,800m,25,4,20,450,23.3
50mb,4,800m,25,4,20,500,23.6
50mb,4,800m,25,4,40,350,246.8
50mb,4,800m,25,4,40,400,223.9
50mb,4,800m,25,4,40,450,218.7
50mb,4,800m,25,4,40,500,210.5
50mb,4,800m,25,4,60,350,1307.8
50mb,4,800m,25,4,60,400,1282.0
50mb,4,800m,25,4,60,450,1863.3
50mb,4,800m,25,4,60,500,1131.9
50mb,4,800m,25,4,80,350,3039.5
50mb,4,800m,25,4,80,400,2798.0
50mb,4,800m,25,4,80,450,4426.0
50mb,4,800m,25,4,80,500,3800.5
50mb,4,800m,25,4,100,350,7881.5
50mb,4,800m,25,4,100,400,6433.2
50mb,4,800m,25,4,100,450,5504.1
50mb,4,800m,25,4,100,500,6646.9
50mb,4,800m,25,4,120,350,10375.0
50mb,4,800m,25,4,120,400,14921.0
50mb,4,800m,25,4,120,450,9319.9
50mb,4,800m,25,4,120,500,10124.1
50mb,4,800m,25,4,140,350,17188.3
50mb,4,800m,25,4,140,400,19430.0
50mb,4,800m,25,4,140,450,13835.6
50mb,4,800m,25,4,140,500,16766.8
50mb,4,800m,25,4,160,350,19087.5
50mb,4,800m,25,4,160,400,20366.7
50mb,4,800m,25,4,160,450,24045.3
50mb,4,800m,25,4,160,500,21648.1
50mb,4,800m,25,4,180,350,25348.7
50mb,4,800m,25,4,180,400,27745.5
50mb,4,800m,25,4,180,450,25367.5
50mb,4,800m,25,4,180,500,27949.8
50mb,4,800m,25,4,200,350,31137.0
50mb,4,800m,25,4,200,400,26503.9
50mb,4,800m,25,4,200,450,24649.0
50mb,4,800m,25,4,200,500,26845.4
50mb,4,800m,25,5,0,350,21.3
50mb,4,800m,25,5,0,400,15.8
50mb,4,800m,25,5,0,450,15.9
50mb,4,800m,25,5,0,500,15.2
50mb,4,800m,25,5,20,350,23.8
50mb,4,800m,25,5,20,400,23.7
50mb,4,800m,25,5,20,450,23.9
50mb,4,800m,25,5,20,500,22.9
50mb,4,800m,25,5,40,350,143.3
50mb,4,800m,25,5,40,400,222.6
50mb,4,800m,25,5,40,450,361.1
50mb,4,800m,25,5,40,500,206.9
50mb,4,800m,25,5,60,350,1776.5
50mb,4,800m,25,5,60,400,2057.8
50mb,4,800m,25,5,60,450,1758.6
50mb,4,800m,25,5,60,500,1724.9
50mb,4,800m,25,5,80,350,4094.0
50mb,4,800m,25,5,80,400,3924.9
50mb,4,800m,25,5,80,450,3928.4
50mb,4,800m,25,5,80,500,3996.4
50mb,4,800m,25,5,100,350,9798.4
50mb,4,800m,25,5,100,400,8586.7
50mb,4,800m,25,5,100,450,8249.2
50mb,4,800m,25,5,100,500,7678.2
50mb,4,800m,25,5,120,350,12557.3
50mb,4,800m,25,5,120,400,13695.4
50mb,4,800m,25,5,120,450,13138.0
50mb,4,800m,25,5,120,500,14442.6
50mb,4,800m,25,5,140,350,17964.8
50mb,4,800m,25,5,140,400,18669.9
50mb,4,800m,25,5,140,450,19979.6
50mb,4,800m,25,5,140,500,17773.8
50mb,4,800m,25,5,160,350,27485.8
50mb,4,800m,25,5,160,400,23605.4
50mb,4,800m,25,5,160,450,25618.1
50mb,4,800m,25,5,160,500,23999.3
50mb,4,800m,25,5,180,350,29748.6
50mb,4,800m,25,5,180,400,30242.3
50mb,4,800m,25,5,180,450,28740.7
50mb,4,800m,25,5,180,500,26560.9
50mb,4,800m,25,5,200,350,30374.7
50mb,4,800m,25,5,200,400,30509.1
50mb,4,800m,25,5,200,450,30275.5
50mb,4,800m,25,5,200,500,33500.9
50mb,4,800m,25,6,0,350,15.0
50mb,4,800m,25,6,0,400,15.0
50mb,4,800m,25,6,0,450,15.4
50mb,4,800m,25,6,0,500,15.0
50mb,4,800m,25,6,20,350,22.8
50mb,4,800m,25,6,20,400,22.8
50mb,4,800m,25,6,20,450,23.2
50mb,4,800m,25,6,20,500,23.5
50mb,4,800m,25,6,40,350,325.1
50mb,4,800m,25,6,40,400,238.3
50mb,4,800m,25,6,40,450,193.4
50mb,4,800m,25,6,40,500,244.0
50mb,4,800m,25,6,60,350,1860.6
50mb,4,800m,25,6,60,400,1756.0
50mb,4,800m,25,6,60,450,1092.4
50mb,4,800m,25,6,60,500,1151.9
50mb,4,800m,25,6,80,350,4360.7
50mb,4,800m,25,6,80,400,2916.7
50mb,4,800m,25,6,80,450,3172.4
50mb,4,800m,25,6,80,500,3019.3
50mb,4,800m,25,6,100,350,5179.3
50mb,4,800m,25,6,100,400,5784.4
50mb,4,800m,25,6,100,450,6725.7
50mb,4,800m,25,6,100,500,6030.9
50mb,4,800m,25,6,120,350,9819.4
50mb,4,800m,25,6,120,400,8919.9
50mb,4,800m,25,6,120,450,10471.4
50mb,4,800m,25,6,120,500,9165.2
50mb,4,800m,25,6,140,350,13858.7
50mb,4,800m,25,6,140,400,14346.2
50mb,4,800m,25,6,140,450,15651.0
50mb,4,800m,25,6,140,500,14275.7
50mb,4,800m,25,6,160,350,19015.2
50mb,4,800m,25,6,160,400,18677.5
50mb,4,800m,25,6,160,450,20280.6
50mb,4,800m,25,6,160,500,18404.4
50mb,4,800m,25,6,180,350,24425.5
50mb,4,800m,25,6,180,400,24833.9
50mb,4,800m,25,6,180,450,29956.1
50mb,4,800m,25,6,180,500,24145.3
50mb,4,800m,25,6,200,350,23358.7
50mb,4,800m,25,6,200,400,25698.5
50mb,4,800m,25,6,200,450,27832.8
50mb,4,800m,25,6,200,500,28257.0
50mb,4,800m,25,7,0,350,16.4
50mb,4,800m,25,7,0,400,14.7
50mb,4,800m,25,7,0,450,14.4
50mb,4,800m,25,7,0,500,14.4
50mb,4,800m,25,7,20,350,22.2
50mb,4,800m,25,7,20,400,22.1
50mb,4,800m,25,7,20,450,22.2
50mb,4,800m,25,7,20,500,22.3
50mb,4,800m,25,7,40,350,510.4
50mb,4,800m,25,7,40,400,200.8
50mb,4,800m,25,7,40,450,221.6
50mb,4,800m,25,7,40,500,200.3
50mb,4,800m,25,7,60,350,1866.8
50mb,4,800m,25,7,60,400,1729.9
50mb,4,800m,25,7,60,450,1917.4
50mb,4,800m,25,7,60,500,1951.0
50mb,4,800m,25,7,80,350,4410.1
50mb,4,800m,25,7,80,400,4407.9
50mb,4,800m,25,7,80,450,4998.7
50mb,4,800m,25,7,80,500,4452.1
50mb,4,800m,25,7,100,350,9331.7
50mb,4,800m,25,7,100,400,8088.7
50mb,4,800m,25,7,100,450,9898.0
50mb,4,800m,25,7,100,500,9924.1
50mb,4,800m,25,7,120,350,18337.5
50mb,4,800m,25,7,120,400,15135.3
50mb,4,800m,25,7,120,450,17233.4
50mb,4,800m,25,7,120,500,14292.0
50mb,4,800m,25,7,140,350,25294.9
50mb,4,800m,25,7,140,400,20282.5
50mb,4,800m,25,7,140,450,17575.8
50mb,4,800m,25,7,140,500,20024.8
50mb,4,800m,25,7,160,350,25991.6
50mb,4,800m,25,7,160,400,25982.6
50mb,4,800m,25,7,160,450,24125.5
50mb,4,800m,25,7,160,500,24631.1
50mb,4,800m,25,7,180,350,31507.4
50mb,4,800m,25,7,180,400,29781.1
50mb,4,800m,25,7,180,450,31288.6
50mb,4,800m,25,7,180,500,24088.0
50mb,4,800m,25,7,200,350,32614.9
50mb,4,800m,25,7,200,400,28767.2
50mb,4,800m,25,7,200,450,28546.4
50mb,4,800m,25,7,200,500,30434.5
50mb,4,800m,25,8,0,350,14.8
50mb,4,800m,25,8,0,400,14.7
50mb,4,800m,25,8,0,450,14.4
50mb,4,800m,25,8,0,500,14.5
50mb,4,800m,25,8,20,350,21.9
50mb,4,800m,25,8,20,400,22.8
50mb,4,800m,25,8,20,450,23.3
50mb,4,800m,25,8,20,500,22.6
50mb,4,800m,25,8,40,350,218.4
50mb,4,800m,25,8,40,400,222.6
50mb,4,800m,25,8,40,450,1873.8
50mb,4,800m,25,8,40,500,68.2
50mb,4,800m,25,8,60,350,2023.6
50mb,4,800m,25,8,60,400,993.1
50mb,4,800m,25,8,60,450,1326.6
50mb,4,800m,25,8,60,500,1117.1
50mb,4,800m,25,8,80,350,2974.4
50mb,4,800m,25,8,80,400,3077.4
50mb,4,800m,25,8,80,450,2790.8
50mb,4,800m,25,8,80,500,3481.6
50mb,4,800m,25,8,100,350,5069.9
50mb,4,800m,25,8,100,400,4908.4
50mb,4,800m,25,8,100,450,5635.0
50mb,4,800m,25,8,100,500,6824.1
50mb,4,800m,25,8,120,350,9814.7
50mb,4,800m,25,8,120,400,9479.0
50mb,4,800m,25,8,120,450,10341.9
50mb,4,800m,25,8,120,500,8002.9
50mb,4,800m,25,8,140,350,12606.2
50mb,4,800m,25,8,140,400,11772.7
50mb,4,800m,25,8,140,450,15858.0
50mb,4,800m,25,8,140,500,13106.2
50mb,4,800m,25,8,160,350,17611.1
50mb,4,800m,25,8,160,400,19339.7
50mb,4,800m,25,8,160,450,18388.1
50mb,4,800m,25,8,160,500,17540.3
50mb,4,800m,25,8,180,350,21928.5
50mb,4,800m,25,8,180,400,22470.7
50mb,4,800m,25,8,180,450,24325.1
50mb,4,800m,25,8,180,500,20520.9
50mb,4,800m,25,8,200,350,25398.1
50mb,4,800m,25,8,200,400,25655.9
50mb,4,800m,25,8,200,450,29586.1
50mb,4,800m,25,8,200,500,31052.4
50mb,4,800m,25,9,0,350,15.0
50mb,4,800m,25,9,0,400,14.0
50mb,4,800m,25,9,0,450,14.7
50mb,4,800m,25,9,0,500,14.3
50mb,4,800m,25,9,20,350,22.5
50mb,4,800m,25,9,20,400,22.2
50mb,4,800m,25,9,20,450,22.7
50mb,4,800m,25,9,20,500,22.5
50mb,4,800m,25,9,40,350,234.4
50mb,4,800m,25,9,40,400,248.9
50mb,4,800m,25,9,40,450,415.7
50mb,4,800m,25,9,40,500,251.5
50mb,4,800m,25,9,60,350,2578.7
50mb,4,800m,25,9,60,400,1917.6
50mb,4,800m,25,9,60,450,1901.4
50mb,4,800m,25,9,60,500,1881.8
50mb,4,800m,25,9,80,350,4903.9
50mb,4,800m,25,9,80,400,4773.6
50mb,4,800m,25,9,80,450,4779.3
50mb,4,800m,25,9,80,500,5505.2
50mb,4,800m,25,9,100,350,12191.5
50mb,4,800m,25,9,100,400,10894.4
50mb,4,800m,25,9,100,450,11071.1
50mb,4,800m,25,9,100,500,11652.3
50mb,4,800m,25,9,120,350,15798.0
50mb,4,800m,25,9,120,400,14091.8
50mb,4,800m,25,9,120,450,16606.2
50mb,4,800m,25,9,120,500,15742.2
50mb,4,800m,25,9,140,350,21549.5
50mb,4,800m,25,9,140,400,21312.7
50mb,4,800m,25,9,140,450,19755.8
50mb,4,800m,25,9,140,500,20625.2
50mb,4,800m,25,9,160,350,26075.8
50mb,4,800m,25,9,160,400,26072.0
50mb,4,800m,25,9,160,450,25109.4
50mb,4,800m,25,9,160,500,28396.0
50mb,4,800m,25,9,180,350,33027.9
50mb,4,800m,25,9,180,400,26215.8
50mb,4,800m,25,9,180,450,26457.2
50mb,4,800m,25,9,180,500,26168.5
50mb,4,800m,25,9,200,350,29720.7
50mb,4,800m,25,9,200,400,28101.4
50mb,4,800m,25,9,200,450,29246.9
50mb,4,800m,25,9,200,500,28710.6
50mb,4,800m,25,10,0,350,15.2
50mb,4,800m,25,10,0,400,15.3
50mb,4,800m,25,10,0,450,14.8
50mb,4,800m,25,10,0,500,14.5
50mb,4,800m,25,10,20,350,22.3
50mb,4,800m,25,10,20,400,22.0
50mb,4,800m,25,10,20,450,23.1
50mb,4,800m,25,10,20,500,22.4
50mb,4,800m,25,10,40,350,250.2
50mb,4,800m,25,10,40,400,282.0
50mb,4,800m,25,10,40,450,224.0
50mb,4,800m,25,10,40,500,226.1
50mb,4,800m,25,10,60,350,1865.2
50mb,4,800m,25,10,60,400,1938.8
50mb,4,800m,25,10,60,450,1817.9
50mb,4,800m,25,10,60,500,2434.5
50mb,4,800m,25,10,80,350,5612.8
50mb,4,800m,25,10,80,400,4742.2
50mb,4,800m,25,10,80,450,5273.3
50mb,4,800m,25,10,80,500,5011.2
50mb,4,800m,25,10,100,350,10028.8
50mb,4,800m,25,10,100,400,9883.1
50mb,4,800m,25,10,100,450,9598.3
50mb,4,800m,25,10,100,500,10066.2
50mb,4,800m,25,10,120,350,13416.0
50mb,4,800m,25,10,120,400,15126.5
50mb,4,800m,25,10,120,450,14286.8
50mb,4,800m,25,10,120,500,14162.9
50mb,4,800m,25,10,140,350,19743.0
50mb,4,800m,25,10,140,400,19329.1
50mb,4,800m,25,10,140,450,20683.5
50mb,4,800m,25,10,140,500,17520.0
50mb,4,800m,25,10,160,350,22068.7
50mb,4,800m,25,10,160,400,19146.0
50mb,4,800m,25,10,160,450,20092.0
50mb,4,800m,25,10,160,500,21028.4
50mb,4,800m,25,10,180,350,26735.0
50mb,4,800m,25,10,180,400,26875.8
50mb,4,800m,25,10,180,450,28643.2
50mb,4,800m,25,10,180,500,25242.6
50mb,4,800m,25,10,200,350,28313.3
50mb,4,800m,25,10,200,400,30806.3
50mb,4,800m,25,10,200,450,28641.0
50mb,4,800m,25,10,200,500,30367.7
50mb,4,800m,25,11,0,350,40.9
50mb,4,800m,25,11,0,400,14.7
50mb,4,800m,25,11,0,450,14.6
50mb,4,800m,25,11,0,500,14.5
50mb,4,800m,25,11,20,350,22.4
50mb,4,800m,25,11,20,400,22.8
50mb,4,800m,25,11,20,450,22.4
50mb,4,800m,25,11,20,500,22.9
50mb,4,800m,25,11,40,350,774.4
50mb,4,800m,25,11,40,400,417.1
50mb,4,800m,25,11,40,450,100.0
50mb,4,800m,25,11,40,500,107.6
50mb,4,800m,25,11,60,350,1442.3
50mb,4,800m,25,11,60,400,1446.0
50mb,4,800m,25,11,60,450,1613.7
50mb,4,800m,25,11,60,500,1450.0
50mb,4,800m,25,11,80,350,4018.4
50mb,4,800m,25,11,80,400,4124.6
50mb,4,800m,25,11,80,450,4308.9
50mb,4,800m,25,11,80,500,4223.3
50mb,4,800m,25,11,100,350,6878.5
50mb,4,800m,25,11,100,400,9237.0
50mb,4,800m,25,11,100,450,7754.4
50mb,4,800m,25,11,100,500,7321.6
50mb,4,800m,25,11,120,350,9993.9
50mb,4,800m,25,11,120,400,11561.5
50mb,4,800m,25,11,120,450,13528.9
50mb,4,800m,25,11,120,500,13981.3
50mb,4,800m,25,11,140,350,17223.4
50mb,4,800m,25,11,140,400,17666.8
50mb,4,800m,25,11,140,450,20491.2
50mb,4,800m,25,11,140,500,12105.6
50mb,4,800m,25,11,160,350,20600.8
50mb,4,800m,25,11,160,400,17841.3
50mb,4,800m,25,11,160,450,17586.8
50mb,4,800m,25,11,160,500,17332.2
50mb,4,800m,25,11,180,350,20232.5
50mb,4,800m,25,11,180,400,22368.0
50mb,4,800m,25,11,180,450,26816.1
50mb,4,800m,25,11,180,500,24268.1
50mb,4,800m,25,11,200,350,30368.0
50mb,4,800m,25,11,200,400,30876.6
50mb,4,800m,25,11,200,450,23927.9
50mb,4,800m,25,11,200,500,22380.0
50mb,4,800m,25,12,0,350,19.8
