deviceIORate,cpu,memory,conns,arrivalRate,ioLoad,cpuLoad,responseTime
50mb,1,700m,75,9,200,400,110901.8
50mb,1,700m,75,9,200,450,118041.8
50mb,1,700m,75,9,200,500,124636.1
50mb,1,700m,75,10,0,350,21.7
50mb,1,700m,75,10,0,400,16.3
50mb,1,700m,75,10,0,450,14.3
50mb,1,700m,75,10,0,500,14.3
50mb,1,700m,75,10,20,350,873.1
50mb,1,700m,75,10,20,400,940.6
50mb,1,700m,75,10,20,450,608.2
50mb,1,700m,75,10,20,500,468.6
50mb,1,700m,75,10,40,350,15134.3
50mb,1,700m,75,10,40,400,11249.2
50mb,1,700m,75,10,40,450,14261.7
50mb,1,700m,75,10,40,500,15480.9
50mb,1,700m,75,10,60,350,34099.3
50mb,1,700m,75,10,60,400,23820.2
50mb,1,700m,75,10,60,450,37312.7
50mb,1,700m,75,10,60,500,26918.1
50mb,1,700m,75,10,80,350,62577.5
50mb,1,700m,75,10,80,400,53256.3
50mb,1,700m,75,10,80,450,64391.4
50mb,1,700m,75,10,80,500,59156.8
50mb,1,700m,75,10,100,350,144464.6
50mb,1,700m,75,10,100,400,118535.4
50mb,1,700m,75,10,100,450,108675.3
50mb,1,700m,75,10,100,500,140698.3
50mb,1,700m,75,10,120,350,267693.4
50mb,1,700m,75,10,120,400,259584.9
50mb,1,700m,75,10,120,450,223557.4
50mb,1,700m,75,10,120,500,123798.3
50mb,1,700m,75,10,140,350,88873.9
50mb,1,700m,75,10,140,400,81914.9
50mb,1,700m,75,10,140,450,77585.1
50mb,1,700m,75,10,140,500,75258.2
50mb,1,700m,75,10,160,350,117414.8
50mb,1,700m,75,10,160,400,87940.6
50mb,1,700m,75,10,160,450,96889.9
50mb,1,700m,75,10,160,500,106608.9
50mb,1,700m,75,10,180,350,130540.8
50mb,1,700m,75,10,180,400,100835.7
50mb,1,700m,75,10,180,450,109591.9
50mb,1,700m,75,10,180,500,104253.1
50mb,1,700m,75,10,200,350,120862.0
50mb,1,700m,75,10,200,400,120895.7
50mb,1,700m,75,10,200,450,123975.4
50mb,1,700m,75,10,200,500,120322.3
50mb,1,700m,75,11,0,350,14.7
50mb,1,700m,75,11,0,400,13.5
50mb,1,700m,75,11,0,450,13.1
50mb,1,700m,75,11,0,500,13.8
50mb,1,700m,75,11,20,350,580.9
50mb,1,700m,75,11,20,400,856.8
50mb,1,700m,75,11,20,450,766.3
50mb,1,700m,75,11,20,500,2276.8
50mb,1,700m,75,11,40,350,11452.5
50mb,1,700m,75,11,40,400,13688.7
50mb,1,700m,75,11,40,450,12877.8
50mb,1,700m,75,11,40,500,10737.3
50mb,1,700m,75,11,60,350,26828.6
50mb,1,700m,75,11,60,400,24559.3
50mb,1,700m,75,11,60,450,29602.0
50mb,1,700m,75,11,60,500,23116.2
50mb,1,700m,75,11,80,350,45079.0
50mb,1,700m,75,11,80,400,46554.3
50mb,1,700m,75,11,80,450,41689.1
50mb,1,700m,75,11,80,500,41372.9
50mb,1,700m,75,11,100,350,60129.3
50mb,1,700m,75,11,100,400,59166.8
50mb,1,700m,75,11,100,450,52825.0
50mb,1,700m,75,11,100,500,56652.4
50mb,1,700m,75,11,120,350,65466.1
50mb,1,700m,75,11,120,400,65138.2
50mb,1,700m,75,11,120,450,66128.9
50mb,1,700m,75,11,120,500,68777.2
50mb,1,700m,75,11,140,350,81919.9
50mb,1,700m,75,11,140,400,80362.3
50mb,1,700m,75,11,140,450,74383.5
50mb,1,700m,75,11,140,500,64725.6
50mb,1,700m,75,11,160,350,81590.2
50mb,1,700m,75,11,160,400,90048.6
50mb,1,700m,75,11,160,450,99637.4
50mb,1,700m,75,11,160,500,83226.9
50mb,1,700m,75,11,180,350,93321.7
50mb,1,700m,75,11,180,400,91427.2
50mb,1,700m,75,11,180,450,99413.9
50mb,1,700m,75,11,180,500,102033.9
50mb,1,700m,75,11,200,350,102389.8
50mb,1,700m,75,11,200,400,125240.0
50mb,1,700m,75,11,200,450,108974.8
50mb,1,700m,75,11,200,500,101960.8
50mb,1,700m,75,12,0,350,16.7
50mb,1,700m,75,12,0,400,13.6
50mb,1,700m,75,12,0,450,13.4
50mb,1,700m,75,12,0,500,13.5
50mb,1,700m,75,12,20,350,1194.2
50mb,1,700m,75,12,20,400,1010.3
50mb,1,700m,75,12,20,450,1114.7
50mb,1,700m,75,12,20,500,967.0
50mb,1,700m,75,12,40,350,15451.8
50mb,1,700m,75,12,40,400,13418.7
50mb,1,700m,75,12,40,450,12469.8
50mb,1,700m,75,12,40,500,11208.7
50mb,1,700m,75,12,60,350,29835.4
50mb,1,700m,75,12,60,400,31551.8
50mb,1,700m,75,12,60,450,24146.6
50mb,1,700m,75,12,60,500,31311.9
50mb,1,700m,75,12,80,350,76137.9
50mb,1,700m,75,12,80,400,86506.7
50mb,1,700m,75,12,80,450,79442.9
50mb,1,700m,75,12,80,500,56252.4
50mb,1,700m,75,12,100,350,134260.1
50mb,1,700m,75,12,100,400,103450.0
50mb,1,700m,75,12,100,450,113412.2
50mb,1,700m,75,12,100,500,135524.1
50mb,1,700m,75,12,120,350,292549.5
50mb,1,700m,75,12,120,400,270738.5
50mb,1,700m,75,12,120,450,251555.9
50mb,1,700m,75,12,120,500,213650.8
50mb,1,700m,75,12,140,350,411543.8
50mb,1,700m,75,12,140,400,364352.4
50mb,1,700m,75,12,140,450,330759.8
50mb,1,700m,75,12,140,500,105671.6
50mb,1,700m,75,12,160,350,129563.9
50mb,1,700m,75,12,160,400,131344.0
50mb,1,700m,75,12,160,450,105250.8
50mb,1,700m,75,12,160,500,133403.1
50mb,1,700m,75,12,180,350,120368.8
50mb,1,700m,75,12,180,400,111002.0
50mb,1,700m,75,12,180,450,144955.8
50mb,1,700m,75,12,180,500,113220.2
50mb,1,700m,75,12,200,350,132815.6
50mb,1,700m,75,12,200,400,129734.8
50mb,1,700m,75,12,200,450,118325.2
50mb,1,700m,75,12,200,500,121456.6
50mb,1,700m,75,13,0,350,17.2
50mb,1,700m,75,13,0,400,13.5
50mb,1,700m,75,13,0,450,13.5
50mb,1,700m,75,13,0,500,13.2
50mb,1,700m,75,13,20,350,1166.1
50mb,1,700m,75,13,20,400,3027.8
50mb,1,700m,75,13,20,450,973.9
50mb,1,700m,75,13,20,500,1193.3
50mb,1,700m,75,13,40,350,18409.3
50mb,1,700m,75,13,40,400,17124.3
50mb,1,700m,75,13,40,450,15213.2
50mb,1,700m,75,13,40,500,11439.9
50mb,1,700m,75,13,60,350,32969.3
50mb,1,700m,75,13,60,400,31066.3
50mb,1,700m,75,13,60,450,39894.2
50mb,1,700m,75,13,60,500,24281.3
50mb,1,700m,75,13,80,350,47056.0
50mb,1,700m,75,13,80,400,34380.1
50mb,1,700m,75,13,80,450,38091.9
50mb,1,700m,75,13,80,500,42270.2
50mb,1,700m,75,13,100,350,46179.1
50mb,1,700m,75,13,100,400,57878.5
50mb,1,700m,75,13,100,450,49061.7
50mb,1,700m,75,13,100,500,51798.2
50mb,1,700m,75,13,120,350,63576.3
50mb,1,700m,75,13,120,400,55684.4
50mb,1,700m,75,13,120,450,66878.3
50mb,1,700m,75,13,120,500,58072.8
50mb,1,700m,75,13,140,350,74219.5
50mb,1,700m,75,13,140,400,72585.7
50mb,1,700m,75,13,140,450,79144.2
50mb,1,700m,75,13,140,500,75957.9
50mb,1,700m,75,13,160,350,89379.8
50mb,1,700m,75,13,160,400,85418.9
50mb,1,700m,75,13,160,450,80155.5
50mb,1,700m,75,13,160,500,86778.5
50mb,1,700m,75,13,180,350,96519.6
50mb,1,700m,75,13,180,400,99995.0
50mb,1,700m,75,13,180,450,104709.7
50mb,1,700m,75,13,180,500,98008.9
50mb,1,700m,75,13,200,350,106772.5
50mb,1,700m,75,13,200,400,109866.7
50mb,1,700m,75,13,200,450,108216.2
50mb,1,700m,75,13,200,500,96719.4
50mb,1,700m,75,14,0,350,22.5
50mb,1,700m,75,14,0,400,13.0
50mb,1,700m,75,14,0,450,13.6
50mb,1,700m,75,14,0,500,13.7
50mb,1,700m,75,14,20,350,2895.7
50mb,1,700m,75,14,20,400,2686.5
50mb,1,700m,75,14,20,450,2384.2
50mb,1,700m,75,14,20,500,1208.8
50mb,1,700m,75,14,40,350,13570.2
50mb,1,700m,75,14,40,400,16839.2
50mb,1,700m,75,14,40,450,16231.6
50mb,1,700m,75,14,40,500,13188.2
50mb,1,700m,75,14,60,350,35701.8
50mb,1,700m,75,14,60,400,37550.3
50mb,1,700m,75,14,60,450,43575.3
50mb,1,700m,75,14,60,500,32759.8
50mb,1,700m,75,14,80,350,60361.5
50mb,1,700m,75,14,80,400,56791.8
50mb,1,700m,75,14,80,450,84089.4
50mb,1,700m,75,14,80,500,70494.6
50mb,1,700m,75,14,100,350,108630.0
50mb,1,700m,75,14,100,400,154338.6
50mb,1,700m,75,14,100,450,96299.6
50mb,1,700m,75,14,100,500,130976.9
50mb,1,700m,75,14,120,350,242222.2
50mb,1,700m,75,14,120,400,220430.2
50mb,1,700m,75,14,120,450,301158.6
50mb,1,700m,75,14,120,500,204339.1
50mb,1,700m,75,14,140,350,325039.8
50mb,1,700m,75,14,140,400,424535.6
50mb,1,700m,75,14,140,450,406567.6
50mb,1,700m,75,14,140,500,296341.3
50mb,1,700m,75,14,160,350,443521.0
50mb,1,700m,75,14,160,400,183320.5
50mb,1,700m,75,14,160,450,143251.0
50mb,1,700m,75,14,160,500,225320.3
50mb,1,700m,75,14,180,350,90200.6
50mb,1,700m,75,14,180,400,98357.4
50mb,1,700m,75,14,180,450,101968.3
50mb,1,700m,75,14,180,500,101654.6
50mb,1,700m,75,14,200,350,113135.0
50mb,1,700m,75,14,200,400,114628.1
50mb,1,700m,75,14,200,450,118103.4
50mb,1,700m,75,14,200,500,113727.4
50mb,1,700m,75,15,0,350,17.5
50mb,1,700m,75,15,0,400,12.3
50mb,1,700m,75,15,0,450,13.0
50mb,1,700m,75,15,0,500,14.2
50mb,1,700m,75,15,20,350,1488.5
50mb,1,700m,75,15,20,400,2048.1
50mb,1,700m,75,15,20,450,851.1
50mb,1,700m,75,15,20,500,1310.8
50mb,1,700m,75,15,40,350,20568.9
50mb,1,700m,75,15,40,400,14501.6
50mb,1,700m,75,15,40,450,15286.0
50mb,1,700m,75,15,40,500,13741.5
50mb,1,700m,75,15,60,350,30437.0
50mb,1,700m,75,15,60,400,33574.9
50mb,1,700m,75,15,60,450,34789.3
50mb,1,700m,75,15,60,500,32061.4
50mb,1,700m,75,15,80,350,70499.0
50mb,1,700m,75,15,80,400,97325.7
50mb,1,700m,75,15,80,450,78231.4
50mb,1,700m,75,15,80,500,58235.2
50mb,1,700m,75,15,100,350,199302.5
50mb,1,700m,75,15,100,400,188854.5
50mb,1,700m,75,15,100,450,159636.1
50mb,1,700m,75,15,100,500,228631.9
50mb,1,700m,75,15,120,350,346773.9
50mb,1,700m,75,15,120,400,87080.8
50mb,1,700m,75,15,120,450,87795.5
50mb,1,700m,75,15,120,500,79198.4
50mb,1,700m,75,15,140,350,76872.1
50mb,1,700m,75,15,140,400,75998.1
50mb,1,700m,75,15,140,450,70690.1
50mb,1,700m,75,15,140,500,75862.6
50mb,1,700m,75,15,160,350,86253.0
50mb,1,700m,75,15,160,400,88882.4
50mb,1,700m,75,15,160,450,87873.8
50mb,1,700m,75,15,160,500,86654.8
50mb,1,700m,75,15,180,350,98239.5
50mb,1,700m,75,15,180,400,94681.7
50mb,1,700m,75,15,180,450,93970.5
50mb,1,700m,75,15,180,500,93787.3
50mb,1,700m,75,15,200,350,110318.0
50mb,1,700m,75,15,200,400,112865.2
50mb,1,700m,75,15,200,450,110280.2
50mb,1,700m,75,15,200,500,114916.7
50mb,1,700m,75,16,0,350,16.4
50mb,1,700m,75,16,0,400,12.5
50mb,1,700m,75,16,0,450,11.8
50mb,1,700m,75,16,0,500,12.3
50mb,1,700m,75,16,20,350,2711.5
50mb,1,700m,75,16,20,400,3503.1
50mb,1,700m,75,16,20,450,3496.3
50mb,1,700m,75,16,20,500,1370.9
50mb,1,700m,75,16,40,350,18404.2
50mb,1,700m,75,16,40,400,18541.2
50mb,1,700m,75,16,40,450,14849.0
50mb,1,700m,75,16,40,500,15004.7
50mb,1,700m,75,16,60,350,33063.8
50mb,1,700m,75,16,60,400,37677.2
50mb,1,700m,75,16,60,450,37276.5
50mb,1,700m,75,16,60,500,36008.9
50mb,1,700m,75,16,80,350,69311.9
50mb,1,700m,75,16,80,400,71507.0
50mb,1,700m,75,16,80,450,91895.6
50mb,1,700m,75,16,80,500,84570.8
50mb,1,700m,75,16,100,350,140986.1
50mb,1,700m,75,16,100,400,129923.5
50mb,1,700m,75,16,100,450,157417.6
50mb,1,700m,75,16,100,500,124862.8
50mb,1,700m,75,16,120,350,243689.7
50mb,1,700m,75,16,120,400,276234.4
50mb,1,700m,75,16,120,450,319118.4
50mb,1,700m,75,16,120,500,248705.3
50mb,1,700m,75,16,140,350,301788.7
50mb,1,700m,75,16,140,400,347932.4
50mb,1,700m,75,16,140,450,73643.8
50mb,1,700m,75,16,140,500,85815.9
50mb,1,700m,75,16,160,350,88893.5
50mb,1,700m,75,16,160,400,90293.2
50mb,1,700m,75,16,160,450,91324.6
50mb,1,700m,75,16,160,500,83522.3
50mb,1,700m,75,16,180,350,95019.1
50mb,1,700m,75,16,180,400,109561.2
50mb,1,700m,75,16,180,450,98994.3
50mb,1,700m,75,16,180,500,98064.9
50mb,1,700m,75,16,200,350,122312.5
50mb,1,700m,75,16,200,400,114118.5
50mb,1,700m,75,16,200,450,109893.5
50mb,1,700m,75,16,200,500,105622.5
50mb,1,700m,75,17,0,350,15.0
50mb,1,700m,75,17,0,400,11.9
50mb,1,700m,75,17,0,450,11.5
50mb,1,700m,75,17,0,500,13.7
50mb,1,700m,75,17,20,350,989.1
50mb,1,700m,75,17,20,400,1560.3
50mb,1,700m,75,17,20,450,1365.7
50mb,1,700m,75,17,20,500,2519.7
50mb,1,700m,75,17,40,350,12371.2
50mb,1,700m,75,17,40,400,21612.2
50mb,1,700m,75,17,40,450,17479.1
50mb,1,700m,75,17,40,500,19275.1
50mb,1,700m,75,17,60,350,32150.2
50mb,1,700m,75,17,60,400,35363.6
50mb,1,700m,75,17,60,450,32870.7
50mb,1,700m,75,17,60,500,37260.5
50mb,1,700m,75,17,80,350,66087.7
50mb,1,700m,75,17,80,400,68356.4
50mb,1,700m,75,17,80,450,42857.6
50mb,1,700m,75,17,80,500,37961.8
50mb,1,700m,75,17,100,350,45670.8
50mb,1,700m,75,17,100,400,44871.6
50mb,1,700m,75,17,100,450,54211.9
50mb,1,700m,75,17,100,500,44156.3
50mb,1,700m,75,17,120,350,66302.7
50mb,1,700m,75,17,120,400,62084.4
50mb,1,700m,75,17,120,450,70555.6
50mb,1,700m,75,17,120,500,62375.4
50mb,1,700m,75,17,140,350,73755.9
50mb,1,700m,75,17,140,400,68308.5
50mb,1,700m,75,17,140,450,66823.2
50mb,1,700m,75,17,140,500,56643.7
50mb,1,700m,75,17,160,350,83130.2
50mb,1,700m,75,17,160,400,73491.5
50mb,1,700m,75,17,160,450,70426.7
50mb,1,700m,75,17,160,500,67317.5
50mb,1,700m,75,17,180,350,80288.6
50mb,1,700m,75,17,180,400,85502.9
50mb,1,700m,75,17,180,450,87989.8
50mb,1,700m,75,17,180,500,81619.2
50mb,1,700m,75,17,200,350,91879.2
50mb,1,700m,75,17,200,400,81684.9
50mb,1,700m,75,17,200,450,88103.8
50mb,1,700m,75,17,200,500,88795.2
50mb,1,700m,75,18,0,350,31.4
50mb,1,700m,75,18,0,400,14.3
50mb,1,700m,75,18,0,450,14.2
50mb,1,700m,75,18,0,500,10.9
50mb,1,700m,75,18,20,350,1613.0
50mb,1,700m,75,18,20,400,1433.8
50mb,1,700m,75,18,20,450,1362.5
50mb,1,700m,75,18,20,500,1095.9
50mb,1,700m,75,18,40,350,14594.7
50mb,1,700m,75,18,40,400,14109.5
50mb,1,700m,75,18,40,450,17080.3
50mb,1,700m,75,18,40,500,16810.8
50mb,1,700m,75,18,60,350,38404.6
50mb,1,700m,75,18,60,400,34911.2
50mb,1,700m,75,18,60,450,32739.5
50mb,1,700m,75,18,60,500,36297.7
50mb,1,700m,75,18,80,350,54355.7
50mb,1,700m,75,18,80,400,56173.6
50mb,1,700m,75,18,80,450,73795.8
50mb,1,700m,75,18,80,500,74819.7
50mb,1,700m,75,18,100,350,163878.5
50mb,1,700m,75,18,100,400,116376.4
50mb,1,700m,75,18,100,450,118354.3
50mb,1,700m,75,18,100,500,114247.2
50mb,1,700m,75,18,120,350,271862.4
50mb,1,700m,75,18,120,400,207607.3
50mb,1,700m,75,18,120,450,291147.0
50mb,1,700m,75,18,120,500,258586.6
50mb,1,700m,75,18,140,350,518950.9
50mb,1,700m,75,18,140,400,439418.4
50mb,1,700m,75,18,140,450,260759.1
50mb,1,700m,75,18,140,500,279567.5
50mb,1,700m,75,18,160,350,578821.7
50mb,1,700m,75,18,160,400,276240.5
50mb,1,700m,75,18,160,450,702504.3
50mb,1,700m,75,18,160,500,621323.2
50mb,1,700m,75,18,180,350,669018.8
50mb,1,700m,75,18,180,400,557214.3
50mb,1,700m,75,18,180,450,490300.7
50mb,1,700m,75,18,180,500,502283.1
50mb,1,700m,75,18,200,350,425247.4
50mb,1,700m,75,18,200,400,383518.9
50mb,1,700m,75,18,200,450,616373.9
50mb,1,700m,75,18,200,500,444773.6
50mb,1,700m,75,19,0,350,13.2
50mb,1,700m,75,19,0,400,13.2
50mb,1,700m,75,19,0,450,9.4
50mb,1,700m,75,19,0,500,12.2
50mb,1,700m,75,19,20,350,1240.8
50mb,1,700m,75,19,20,400,1009.4
50mb,1,700m,75,19,20,450,1894.0
50mb,1,700m,75,19,20,500,1049.0
50mb,1,700m,75,19,40,350,13436.8
50mb,1,700m,75,19,40,400,11214.7
50mb,1,700m,75,19,40,450,15374.1
50mb,1,700m,75,19,40,500,23020.7
50mb,1,700m,75,19,60,350,37408.8
50mb,1,700m,75,19,60,400,35072.6
50mb,1,700m,75,19,60,450,37023.9
50mb,1,700m,75,19,60,500,40614.6
50mb,1,700m,75,19,80,350,50964.9
50mb,1,700m,75,19,80,400,60874.7
50mb,1,700m,75,19,80,450,79870.3
50mb,1,700m,75,19,80,500,60119.3
50mb,1,700m,75,19,100,350,112164.2
50mb,1,700m,75,19,100,400,116308.6
50mb,1,700m,75,19,100,450,119975.7
50mb,1,700m,75,19,100,500,172785.3
50mb,1,700m,75,19,120,350,207526.9
50mb,1,700m,75,19,120,400,343151.9
50mb,1,700m,75,19,120,450,382146.1
50mb,1,700m,75,19,120,500,67985.2
50mb,1,700m,75,19,140,350,80254.8
50mb,1,700m,75,19,140,400,76240.1
50mb,1,700m,75,19,140,450,73002.3
50mb,1,700m,75,19,140,500,80082.9
50mb,1,700m,75,19,160,350,88789.4
50mb,1,700m,75,19,160,400,83497.1
50mb,1,700m,75,19,160,450,80877.2
50mb,1,700m,75,19,160,500,77604.1
50mb,1,700m,75,19,180,350,105795.4
50mb,1,700m,75,19,180,400,110959.5
50mb,1,700m,75,19,180,450,102919.3
50mb,1,700m,75,19,180,500,109125.2
50mb,1,700m,75,19,200,350,102447.2
50mb,1,700m,75,19,200,400,110964.0
50mb,1,700m,75,19,200,450,115054.0
50mb,1,700m,75,19,200,500,108054.1
50mb,1,700m,75,20,0,350,14.2
50mb,1,700m,75,20,0,400,8.5
50mb,1,700m,75,20,0,450,10.0
50mb,1,700m,75,20,0,500,9.7
50mb,1,700m,75,20,20,350,1658.4
50mb,1,700m,75,20,20,400,1949.8
50mb,1,700m,75,20,20,450,4125.9
50mb,1,700m,75,20,20,500,2875.4
50mb,1,700m,75,20,40,350,15679.9
50mb,1,700m,75,20,40,400,20995.1
50mb,1,700m,75,20,40,450,15176.8
50mb,1,700m,75,20,40,500,17297.4
50mb,1,700m,75,20,60,350,33948.2
50mb,1,700m,75,20,60,400,38220.0
50mb,1,700m,75,20,60,450,34634.3
50mb,1,700m,75,20,60,500,34306.5
50mb,1,700m,75,20,80,350,75695.5
50mb,1,700m,75,20,80,400,66819.0
50mb,1,700m,75,20,80,450,75801.9
50mb,1,700m,75,20,80,500,57994.0
50mb,1,700m,75,20,100,350,208977.2
50mb,1,700m,75,20,100,400,98114.9
50mb,1,700m,75,20,100,450,122267.9
50mb,1,700m,75,20,100,500,107343.4
50mb,1,700m,75,20,120,350,266826.9
50mb,1,700m,75,20,120,400,267987.1
50mb,1,700m,75,20,120,450,220954.0
50mb,1,700m,75,20,120,500,186445.7
50mb,1,700m,75,20,140,350,253097.3
50mb,1,700m,75,20,140,400,413060.0
50mb,1,700m,75,20,140,450,55979.3
50mb,1,700m,75,20,140,500,53432.1
50mb,1,700m,75,20,160,350,70499.8
50mb,1,700m,75,20,160,400,73352.7
50mb,1,700m,75,20,160,450,62809.3
50mb,1,700m,75,20,160,500,62201.3
50mb,1,700m,75,20,180,350,77191.6
50mb,1,700m,75,20,180,400,84079.3
50mb,1,700m,75,20,180,450,68673.6
50mb,1,700m,75,20,180,500,75762.1
50mb,1,700m,75,20,200,350,92385.4
50mb,1,700m,75,20,200,400,95001.7
50mb,1,700m,75,20,200,450,96190.2
50mb,1,700m,75,20,200,500,90234.2
50mb,1,700m,100,1,0,350,12.7
50mb,1,700m,100,1,0,400,13.1
50mb,1,700m,100,1,0,450,12.8
50mb,1,700m,100,1,0,500,12.6
50mb,1,700m,100,1,20,350,63.4
50mb,1,700m,100,1,20,400,38.2
50mb,1,700m,100,1,20,450,25.4
50mb,1,700m,100,1,20,500,27.6
50mb,1,700m,100,1,40,350,39.8
50mb,1,700m,100,1,40,400,50.8
50mb,1,700m,100,1,40,450,39.0
50mb,1,700m,100,1,40,500,41.9
50mb,1,700m,100,1,60,350,45.7
50mb,1,700m,100,1,60,400,55.9
50mb,1,700m,100,1,60,450,44.5
50mb,1,700m,100,1,60,500,51.0
50mb,1,700m,100,1,80,350,65.9
50mb,1,700m,100,1,80,400,57.8
50mb,1,700m,100,1,80,450,57.7
50mb,1,700m,100,1,80,500,58.6
50mb,1,700m,100,1,100,350,66.3
50mb,1,700m,100,1,100,400,66.1
50mb,1,700m,100,1,100,450,67.4
50mb,1,700m,100,1,100,500,67.1
50mb,1,700m,100,1,120,350,76.5
50mb,1,700m,100,1,120,400,77.2
50mb,1,700m,100,1,120,450,76.6
50mb,1,700m,100,1,120,500,120.0
50mb,1,700m,100,1,140,350,151.0
50mb,1,700m,100,1,140,400,90.6
50mb,1,700m,100,1,140,450,86.3
50mb,1,700m,100,1,140,500,86.6
50mb,1,700m,100,1,160,350,36438.2
50mb,1,700m,100,1,160,400,110.5
50mb,1,700m,100,1,160,450,3295.8
50mb,1,700m,100,1,160,500,54883.3
50mb,1,700m,100,1,180,350,94483.9
50mb,1,700m,100,1,180,400,61838.8
50mb,1,700m,100,1,180,450,88029.1
50mb,1,700m,100,1,180,500,55014.4
50mb,1,700m,100,1,200,350,190648.1
50mb,1,700m,100,1,200,400,469041.0
50mb,1,700m,100,1,200,450,203841.3
50mb,1,700m,100,1,200,500,294048.4
50mb,1,700m,100,2,0,350,14.6
50mb,1,700m,100,2,0,400,12.5
50mb,1,700m,100,2,0,450,13.7
50mb,1,700m,100,2,0,500,11.5
50mb,1,700m,100,2,20,350,21.7
50mb,1,700m,100,2,20,400,21.7
50mb,1,700m,100,2,20,450,23.0
50mb,1,700m,100,2,20,500,23.4
50mb,1,700m,100,2,40,350,33.4
50mb,1,700m,100,2,40,400,34.5
50mb,1,700m,100,2,40,450,33.7
50mb,1,700m,100,2,40,500,32.8
50mb,1,700m,100,2,60,350,44.5
50mb,1,700m,100,2,60,400,45.1
50mb,1,700m,100,2,60,450,47.4
50mb,1,700m,100,2,60,500,54.9
50mb,1,700m,100,2,80,350,3952.4
50mb,1,700m,100,2,80,400,10056.9
50mb,1,700m,100,2,80,450,3909.0
50mb,1,700m,100,2,80,500,14431.3
50mb,1,700m,100,2,100,350,43494.2
50mb,1,700m,100,2,100,400,39409.0
50mb,1,700m,100,2,100,450,27552.3
50mb,1,700m,100,2,100,500,26936.2
50mb,1,700m,100,2,120,350,181711.6
50mb,1,700m,100,2,120,400,125898.9
50mb,1,700m,100,2,120,450,93193.7
50mb,1,700m,100,2,120,500,70343.2
50mb,1,700m,100,2,140,350,279925.0
50mb,1,700m,100,2,140,400,233424.9
50mb,1,700m,100,2,140,450,154434.5
50mb,1,700m,100,2,140,500,205302.2
50mb,1,700m,100,2,160,350,320584.2
50mb,1,700m,100,2,160,400,191734.8
50mb,1,700m,100,2,160,450,365559.4
50mb,1,700m,100,2,160,500,300804.4
50mb,1,700m,100,2,180,350,274526.4
50mb,1,700m,100,2,180,400,924288.0
50mb,1,700m,100,2,180,450,388390.2
50mb,1,700m,100,2,180,500,357520.8
50mb,1,700m,100,2,200,350,404595.9
50mb,1,700m,100,2,200,400,439117.0
50mb,1,700m,100,2,200,450,442935.3
50mb,1,700m,100,2,200,500,386510.5
50mb,1,700m,100,3,0,350,13.9
50mb,1,700m,100,3,0,400,12.3
50mb,1,700m,100,3,0,450,11.9
50mb,1,700m,100,3,0,500,11.3
50mb,1,700m,100,3,20,350,22.9
50mb,1,700m,100,3,20,400,22.3
50mb,1,700m,100,3,20,450,26.4
50mb,1,700m,100,3,20,500,22.7
50mb,1,700m,100,3,40,350,32.3
50mb,1,700m,100,3,40,400,33.2
50mb,1,700m,100,3,40,450,33.7
50mb,1,700m,100,3,40,500,32.5
50mb,1,700m,100,3,60,350,2596.7
50mb,1,700m,100,3,60,400,3427.2
50mb,1,700m,100,3,60,450,2346.4
50mb,1,700m,100,3,60,500,6510.5
50mb,1,700m,100,3,80,350,54705.6
50mb,1,700m,100,3,80,400,73687.3
50mb,1,700m,100,3,80,450,30091.6
50mb,1,700m,100,3,80,500,31262.7
50mb,1,700m,100,3,100,350,100926.7
50mb,1,700m,100,3,100,400,115875.0
50mb,1,700m,100,3,100,450,128870.4
50mb,1,700m,100,3,100,500,137077.6
50mb,1,700m,100,3,120,350,185766.7
50mb,1,700m,100,3,120,400,249984.4
50mb,1,700m,100,3,120,450,252828.6
50mb,1,700m,100,3,120,500,270588.0
50mb,1,700m,100,3,140,350,284903.6
50mb,1,700m,100,3,140,400,236765.3
50mb,1,700m,100,3,140,450,299071.0
50mb,1,700m,100,3,140,500,296818.1
50mb,1,700m,100,3,160,350,364406.2
50mb,1,700m,100,3,160,400,307340.6
50mb,1,700m,100,3,160,450,448273.8
50mb,1,700m,100,3,160,500,379360.9
50mb,1,700m,100,3,180,350,331842.9
50mb,1,700m,100,3,180,400,558727.2
50mb,1,700m,100,3,180,450,405237.9
50mb,1,700m,100,3,180,500,1627635.6
50mb,1,700m,100,3,200,350,428634.7
50mb,1,700m,100,3,200,400,895067.5
50mb,1,700m,100,3,200,450,509400.9
50mb,1,700m,100,3,200,500,484811.5
50mb,1,700m,100,4,0,350,16.4
50mb,1,700m,100,4,0,400,10.9
50mb,1,700m,100,4,0,450,11.7
50mb,1,700m,100,4,0,500,11.2
50mb,1,700m,100,4,20,350,22.0
50mb,1,700m,100,4,20,400,25.0
50mb,1,700m,100,4,20,450,22.6
50mb,1,700m,100,4,20,500,22.4
50mb,1,700m,100,4,40,350,3474.8
50mb,1,700m,100,4,40,400,137.4
50mb,1,700m,100,4,40,450,852.1
50mb,1,700m,100,4,40,500,356.4
50mb,1,700m,100,4,60,350,56507.6
50mb,1,700m,100,4,60,400,38742.5
50mb,1,700m,100,4,60,450,59057.1
50mb,1,700m,100,4,60,500,48400.7
50mb,1,700m,100,4,80,350,131557.2
50mb,1,700m,100,4,80,400,108850.6
50mb,1,700m,100,4,80,450,168921.6
50mb,1,700m,100,4,80,500,130348.8
50mb,1,700m,100,4,100,350,219743.8
